customer_id,cluster
SYNID0101720569,individual_2
SYNID0101720797,individual_5
SYNID0101720951,individual_3
SYNID0101721312,individual_2
SYNID0101721332,individual_2
SYNID0101721522,individual_3
SYNID0101721834,individual_5
SYNID0101721840,individual_5
SYNID0101722095,individual_5
SYNID0101722257,individual_5
SYNID0101722309,individual_2
SYNID0101722352,individual_5
SYNID0101722644,individual_2
SYNID0101722752,individual_2
SYNID0101722850,individual_5
SYNID0101722935,individual_4
SYNID0101723081,individual_5
SYNID0101723344,individual_2
SYNID0101723727,individual_3
SYNID0101723820,individual_4
SYNID0101723863,individual_5
SYNID0101724302,individual_3
SYNID0101724616,individual_2
SYNID0101724661,individual_3
SYNID0101724832,individual_5
SYNID0101724980,individual_3
SYNID0101725538,individual_2
SYNID0101725541,individual_2
SYNID0101725948,individual_1
SYNID0101726308,individual_1
SYNID0101726414,individual_2
SYNID0101726880,individual_2
SYNID0101727079,individual_2
SYNID0101727129,individual_3
SYNID0101727414,individual_5
SYNID0101727462,individual_3
SYNID0101727486,individual_5
SYNID0101727503,individual_5
SYNID0101727604,individual_3
SYNID0101727994,individual_2
SYNID0101728033,individual_5
SYNID0101728238,individual_1
SYNID0101728241,individual_2
SYNID0101728500,individual_2
SYNID0101728755,individual_2
SYNID0101728881,individual_5
SYNID0101729265,individual_5
SYNID0101729304,individual_2
SYNID0101729390,individual_3
SYNID0101729638,individual_4
SYNID0101729799,individual_2
SYNID0101729917,individual_6
SYNID0101729973,individual_3
SYNID0101729994,individual_2
SYNID0101730141,individual_5
SYNID0101730660,individual_2
SYNID0101730840,individual_2
SYNID0101731007,individual_4
SYNID0101731373,individual_3
SYNID0101731886,individual_3
SYNID0101732500,individual_3
SYNID0101732847,individual_5
SYNID0101733094,individual_3
SYNID0101733176,individual_5
SYNID0101733237,individual_2
SYNID0101733381,individual_3
SYNID0101733473,individual_3
SYNID0101733485,individual_2
SYNID0101733897,individual_3
SYNID0101734073,individual_5
SYNID0101734426,individual_2
SYNID0101734431,individual_5
SYNID0101734563,individual_3
SYNID0101734598,individual_5
SYNID0101734665,individual_3
SYNID0101735007,individual_4
SYNID0101735185,individual_5
SYNID0101735206,individual_5
SYNID0101735317,individual_4
SYNID0101735385,individual_5
SYNID0101735464,individual_2
SYNID0101735695,individual_3
SYNID0101735710,individual_3
SYNID0101736134,individual_5
SYNID0101736317,individual_5
SYNID0101736694,individual_3
SYNID0101736880,individual_3
SYNID0101737214,individual_4
SYNID0101737429,individual_2
SYNID0101737491,individual_3
SYNID0101737614,individual_3
SYNID0101737619,individual_5
SYNID0101738049,individual_2
SYNID0101738223,individual_2
SYNID0101738285,individual_3
SYNID0101739711,individual_2
SYNID0101739963,individual_5
SYNID0101740009,individual_3
SYNID0101740476,individual_2
SYNID0101740642,individual_5
SYNID0101740893,individual_2
SYNID0101741037,individual_3
SYNID0101741079,individual_5
SYNID0101741136,individual_2
SYNID0101741358,individual_2
SYNID0101741533,individual_5
SYNID0101741535,individual_5
SYNID0101741695,individual_3
SYNID0101741713,individual_3
SYNID0101741720,individual_2
SYNID0101742094,individual_5
SYNID0101742379,individual_2
SYNID0101742526,individual_5
SYNID0101742534,individual_2
SYNID0101742620,individual_2
SYNID0101742716,individual_6
SYNID0101742888,individual_2
SYNID0101743258,individual_3
SYNID0101743491,individual_3
SYNID0101743658,individual_3
SYNID0101743852,individual_2
SYNID0101744187,individual_2
SYNID0101744255,individual_2
SYNID0101744333,individual_3
SYNID0101744408,individual_2
SYNID0101744522,individual_3
SYNID0101744641,individual_3
SYNID0101744657,individual_6
SYNID0101744705,individual_6
SYNID0101745428,individual_2
SYNID0101745487,individual_3
SYNID0101745678,individual_5
SYNID0101746094,individual_3
SYNID0101746796,individual_2
SYNID0101746839,individual_6
SYNID0101746841,individual_5
SYNID0101747193,individual_5
SYNID0101747439,individual_3
SYNID0101747571,individual_2
SYNID0101747624,individual_5
SYNID0101748012,individual_5
SYNID0101748023,individual_2
SYNID0101748101,individual_3
SYNID0101748159,individual_3
SYNID0101748250,individual_3
SYNID0101748356,individual_3
SYNID0101748606,individual_5
SYNID0101748753,individual_3
SYNID0101748774,individual_1
SYNID0101748876,individual_2
SYNID0101749316,individual_3
SYNID0101749509,individual_2
SYNID0101749562,individual_2
SYNID0101749576,individual_4
SYNID0101749665,individual_3
SYNID0101750013,individual_5
SYNID0101750136,individual_3
SYNID0101750195,individual_2
SYNID0101750571,individual_3
SYNID0101750792,individual_5
SYNID0101750853,individual_2
SYNID0101750873,individual_5
SYNID0101750921,individual_2
SYNID0101751155,individual_3
SYNID0101751541,individual_5
SYNID0101751595,individual_3
SYNID0101751679,individual_4
SYNID0101751703,individual_3
SYNID0101751767,individual_5
SYNID0101751794,individual_6
SYNID0101751994,individual_3
SYNID0101752089,individual_5
SYNID0101752150,individual_2
SYNID0101752155,individual_3
SYNID0101752163,individual_3
SYNID0101752232,individual_3
SYNID0101752261,individual_5
SYNID0101752303,individual_3
SYNID0101752396,individual_3
SYNID0101752443,individual_4
SYNID0101753001,individual_3
SYNID0101753116,individual_6
SYNID0101753175,individual_2
SYNID0101753230,individual_3
SYNID0101753295,individual_3
SYNID0101753341,individual_2
SYNID0101754063,individual_1
SYNID0101754427,individual_2
SYNID0101754639,individual_3
SYNID0101754883,individual_5
SYNID0101754978,individual_3
SYNID0101755203,individual_2
SYNID0101756025,individual_3
SYNID0101756117,individual_3
SYNID0101756151,individual_2
SYNID0101756510,individual_4
SYNID0101756540,individual_6
SYNID0101757107,individual_3
SYNID0101757240,individual_5
SYNID0101757432,individual_2
SYNID0101757748,individual_5
SYNID0101757778,individual_2
SYNID0101757981,individual_5
SYNID0101758001,individual_3
SYNID0101758486,individual_2
SYNID0101758758,individual_2
SYNID0101759189,individual_4
SYNID0101759405,individual_5
SYNID0101759866,individual_5
SYNID0101759914,individual_5
SYNID0101760262,individual_3
SYNID0101760312,individual_3
SYNID0101760391,individual_5
SYNID0101760634,individual_2
SYNID0101760679,individual_3
SYNID0101760681,individual_5
SYNID0101760747,individual_5
SYNID0101760999,individual_5
SYNID0101761045,individual_3
SYNID0101761047,individual_2
SYNID0101761096,individual_3
SYNID0101761346,individual_3
SYNID0101761433,individual_2
SYNID0101761793,individual_3
SYNID0101761976,individual_3
SYNID0101761993,individual_3
SYNID0101762076,individual_4
SYNID0101762332,individual_2
SYNID0101762341,individual_5
SYNID0101762391,individual_3
SYNID0101762531,individual_2
SYNID0101763106,individual_3
SYNID0101763149,individual_3
SYNID0101763193,individual_5
SYNID0101763314,individual_3
SYNID0101763668,individual_3
SYNID0101764057,individual_3
SYNID0101764503,individual_2
SYNID0101764519,individual_3
SYNID0101764708,individual_5
SYNID0101764713,individual_2
SYNID0101764724,individual_2
SYNID0101764819,individual_5
SYNID0101764897,individual_2
SYNID0101765383,individual_5
SYNID0101765396,individual_5
SYNID0101765420,individual_2
SYNID0101765560,individual_3
SYNID0101765691,individual_2
SYNID0101766109,individual_3
SYNID0101766167,individual_6
SYNID0101766245,individual_1
SYNID0101766450,individual_2
SYNID0101766841,individual_2
SYNID0101766964,individual_2
SYNID0101766998,individual_3
SYNID0101767072,individual_5
SYNID0101767136,individual_1
SYNID0101767763,individual_5
SYNID0101767808,individual_2
SYNID0101767922,individual_1
SYNID0101767964,individual_3
SYNID0101768050,individual_3
SYNID0101768312,individual_5
SYNID0101768381,individual_3
SYNID0101768714,individual_5
SYNID0101768944,individual_2
SYNID0101769088,individual_5
SYNID0101769130,individual_5
SYNID0101769275,individual_3
SYNID0101769732,individual_3
SYNID0101769756,individual_1
SYNID0101770191,individual_3
SYNID0101770403,individual_3
SYNID0101770638,individual_2
SYNID0101770771,individual_2
SYNID0101771185,individual_3
SYNID0101771204,individual_3
SYNID0101771350,individual_2
SYNID0101771584,individual_2
SYNID0101771864,individual_6
SYNID0101771887,individual_2
SYNID0101771992,individual_3
SYNID0101772069,individual_3
SYNID0101772307,individual_2
SYNID0101772407,individual_2
SYNID0101772625,individual_6
SYNID0101772629,individual_5
SYNID0101773134,individual_5
SYNID0101773247,individual_3
SYNID0101773442,individual_5
SYNID0101773537,individual_5
SYNID0101773857,individual_3
SYNID0101774030,individual_5
SYNID0101774163,individual_5
SYNID0101774294,individual_2
SYNID0101774454,individual_2
SYNID0101774554,individual_2
SYNID0101774569,individual_5
SYNID0101774701,individual_2
SYNID0101774754,individual_2
SYNID0101774822,individual_1
SYNID0101774947,individual_2
SYNID0101775767,individual_5
SYNID0101775988,individual_3
SYNID0101775989,individual_2
SYNID0101776183,individual_4
SYNID0101776208,individual_3
SYNID0101776443,individual_3
SYNID0101776605,individual_5
SYNID0101776611,individual_5
SYNID0101776685,individual_3
SYNID0101776695,individual_5
SYNID0101777360,individual_3
SYNID0101777639,individual_3
SYNID0101777641,individual_6
SYNID0101778128,individual_3
SYNID0101778399,individual_3
SYNID0101779103,individual_2
SYNID0101779182,individual_5
SYNID0101779272,individual_2
SYNID0101779610,individual_1
SYNID0101779688,individual_5
SYNID0101780873,individual_2
SYNID0101780888,individual_2
SYNID0101781316,individual_5
SYNID0101781432,individual_2
SYNID0101781715,individual_4
SYNID0101782143,individual_5
SYNID0101782263,individual_5
SYNID0101782524,individual_5
SYNID0101782886,individual_4
SYNID0101783282,individual_3
SYNID0101783342,individual_2
SYNID0101783488,individual_2
SYNID0101783739,individual_3
SYNID0101783982,individual_5
SYNID0101784124,individual_2
SYNID0101784703,individual_2
SYNID0101784715,individual_3
SYNID0101785014,individual_5
SYNID0101785099,individual_5
SYNID0101785466,individual_2
SYNID0101785563,individual_3
SYNID0101785603,individual_2
SYNID0101785667,individual_5
SYNID0101785702,individual_2
SYNID0101785933,individual_3
SYNID0101786065,individual_4
SYNID0101786377,individual_2
SYNID0101786492,individual_2
SYNID0101786658,individual_5
SYNID0101786662,individual_3
SYNID0101786678,individual_2
SYNID0101786705,individual_3
SYNID0101786771,individual_5
SYNID0101786850,individual_3
SYNID0101787040,individual_2
SYNID0101787043,individual_2
SYNID0101787056,individual_3
SYNID0101787385,individual_5
SYNID0101787393,individual_3
SYNID0101787533,individual_3
SYNID0101787628,individual_3
SYNID0101787793,individual_2
SYNID0101787928,individual_5
SYNID0101788132,individual_2
SYNID0101788544,individual_3
SYNID0101788800,individual_5
SYNID0101788858,individual_5
SYNID0101788905,individual_2
SYNID0101789033,individual_5
SYNID0101789063,individual_3
SYNID0101789131,individual_4
SYNID0101789234,individual_3
SYNID0101789531,individual_2
SYNID0101789902,individual_5
SYNID0101789970,individual_2
SYNID0101790103,individual_3
SYNID0101790499,individual_3
SYNID0101790678,individual_3
SYNID0101790720,individual_5
SYNID0101790734,individual_3
SYNID0101790805,individual_5
SYNID0101790863,individual_5
SYNID0101791649,individual_3
SYNID0101791679,individual_5
SYNID0101791718,individual_2
SYNID0101791743,individual_5
SYNID0101791905,individual_5
SYNID0101792064,individual_5
SYNID0101792109,individual_2
SYNID0101792433,individual_5
SYNID0101792725,individual_5
SYNID0101792737,individual_2
SYNID0101792872,individual_5
SYNID0101793614,individual_2
SYNID0101793742,individual_5
SYNID0101793887,individual_2
SYNID0101794611,individual_3
SYNID0101794627,individual_3
SYNID0101794696,individual_3
SYNID0101794801,individual_3
SYNID0101794817,individual_2
SYNID0101795424,individual_2
SYNID0101795564,individual_1
SYNID0101795641,individual_4
SYNID0101795700,individual_5
SYNID0101796059,individual_3
SYNID0101796118,individual_5
SYNID0101796389,individual_5
SYNID0101796663,individual_2
SYNID0101796728,individual_5
SYNID0101796758,individual_5
SYNID0101796890,individual_5
SYNID0101797279,individual_2
SYNID0101797402,individual_3
SYNID0101797440,individual_1
SYNID0101797623,individual_4
SYNID0101798270,individual_3
SYNID0101798596,individual_3
SYNID0101798629,individual_2
SYNID0101798665,individual_2
SYNID0101799087,individual_3
SYNID0101799118,individual_3
SYNID0101799451,individual_2
SYNID0101799625,individual_2
SYNID0101799642,individual_4
SYNID0101799652,individual_5
SYNID0101799950,individual_5
SYNID0101800942,individual_2
SYNID0101801135,individual_2
SYNID0101801189,individual_2
SYNID0101801207,individual_3
SYNID0101801428,individual_6
SYNID0101801595,individual_2
SYNID0101802017,individual_3
SYNID0101802172,individual_2
SYNID0101802278,individual_2
SYNID0101802425,individual_3
SYNID0101802657,individual_5
SYNID0101802972,individual_4
SYNID0101803329,individual_2
SYNID0101803412,individual_2
SYNID0101803461,individual_3
SYNID0101803518,individual_3
SYNID0101803769,individual_5
SYNID0101803965,individual_3
SYNID0101803980,individual_2
SYNID0101804251,individual_3
SYNID0101804275,individual_1
SYNID0101804326,individual_5
SYNID0101804584,individual_2
SYNID0101804683,individual_5
SYNID0101804839,individual_5
SYNID0101804890,individual_5
SYNID0101805262,individual_2
SYNID0101805314,individual_3
SYNID0101805319,individual_5
SYNID0101805341,individual_3
SYNID0101805401,individual_2
SYNID0101805483,individual_2
SYNID0101805567,individual_2
SYNID0101805774,individual_5
SYNID0101805775,individual_4
SYNID0101805788,individual_5
SYNID0101805964,individual_5
SYNID0101806340,individual_1
SYNID0101806575,individual_2
SYNID0101806594,individual_2
SYNID0101806620,individual_2
SYNID0101806726,individual_3
SYNID0101806769,individual_3
SYNID0101806859,individual_3
SYNID0101806966,individual_2
SYNID0101807039,individual_5
SYNID0101807057,individual_2
SYNID0101807161,individual_5
SYNID0101807447,individual_2
SYNID0101807967,individual_3
SYNID0101808271,individual_3
SYNID0101808383,individual_5
SYNID0101808388,individual_2
SYNID0101808572,individual_5
SYNID0101808681,individual_2
SYNID0101808905,individual_5
SYNID0101809021,individual_3
SYNID0101809095,individual_3
SYNID0101809118,individual_4
SYNID0101809342,individual_3
SYNID0101809369,individual_2
SYNID0101809652,individual_2
SYNID0101809866,individual_2
SYNID0101810151,individual_3
SYNID0101810686,individual_5
SYNID0101810716,individual_5
SYNID0101810821,individual_3
SYNID0101810888,individual_5
SYNID0101810977,individual_3
SYNID0101811287,individual_3
SYNID0101811401,individual_2
SYNID0101811421,individual_3
SYNID0101811612,individual_5
SYNID0101811667,individual_4
SYNID0101811989,individual_5
SYNID0101812231,individual_4
SYNID0101812766,individual_5
SYNID0101812794,individual_2
SYNID0101813117,individual_2
SYNID0101813501,individual_3
SYNID0101813541,individual_5
SYNID0101813680,individual_5
SYNID0101813771,individual_3
SYNID0101813849,individual_4
SYNID0101813855,individual_2
SYNID0101813867,individual_2
SYNID0101814445,individual_2
SYNID0101814457,individual_2
SYNID0101814647,individual_5
SYNID0101814911,individual_1
SYNID0101814933,individual_2
SYNID0101815043,individual_3
SYNID0101815252,individual_1
SYNID0101815323,individual_5
SYNID0101815346,individual_2
SYNID0101815514,individual_2
SYNID0101816018,individual_2
SYNID0101816125,individual_3
SYNID0101816207,individual_2
SYNID0101816415,individual_3
SYNID0101816471,individual_3
SYNID0101817144,individual_5
SYNID0101817218,individual_2
SYNID0101817504,individual_2
SYNID0101817599,individual_2
SYNID0101817605,individual_1
SYNID0101818065,individual_3
SYNID0101818205,individual_2
SYNID0101818323,individual_3
SYNID0101818330,individual_5
SYNID0101818450,individual_6
SYNID0101818823,individual_5
SYNID0101818928,individual_5
SYNID0101819138,individual_3
SYNID0101819423,individual_2
SYNID0101819452,individual_5
SYNID0101819466,individual_3
SYNID0101819770,individual_3
SYNID0101819792,individual_5
SYNID0101820104,individual_5
SYNID0101820204,individual_2
SYNID0101820679,individual_2
SYNID0101820691,individual_3
