customer_id,province,city,occupation_code,account_age,birth_business_age,transaction_count_ABM,transaction_count_EFT,transaction_count_EMT,debit_transaction_count,debit_transaction_amount,credit_transaction_count,credit_transaction_amount,average_debit_transaction_amount,average_credit_transaction_amount,unique_transaction_cities,unique_transaction_provinces,multi_country_transactions,card_ecommerce_count,card_non_ecommerce_count,card_mcc_diversity_count,card_top_mcc_weight,card_top_mcc,abm_cash_count,Averagetime_between_transaction_day,std_time_between_transactions,median_time_between_transactions,pct_transactions_top10_busiest_days,cheque_user,western_union_user,wire_user
SYNID0100867566,other,other,UNEMPLOYED,4.41,32.73,1.0,31.0,9.0,172.0,1370754.0,20.0,1407792.82,7969.5,70389.641,40.0,13.0,1.0,9.0,141.0,36.0,0.1933333333333333,5411,1.0,0.4779649020748497,0.5237476205015289,0.2974768518518518,22.395833333333336,1.0,0.0,0.0
SYNID0100867724,other,other,OTHER,25.67,56.94,2.0,234.0,2.0,220.0,4096161.73,119.0,13855930.0,18618.916954545453,116436.38655462184,27.0,11.0,1.0,13.0,86.0,34.0,0.1818181818181818,5814,2.0,0.2705569937541091,0.382197645359187,0.1057002314814814,26.843657817109147,1.0,0.0,0.0
SYNID0100867731,other,other,STUDENT,2.73,24.37,2.0,51.0,33.0,86.0,1678994.0,38.0,3129901.95,19523.18604651163,82365.84078947369,12.0,8.0,1.0,6.0,30.0,22.0,0.1111111111111111,5411,2.0,0.7432658649503162,0.7518213520465791,0.5572916666666666,24.193548387096776,1.0,0.0,0.0
SYNID0100867969,ON,other,OTHER,7.43,47.55,10.0,7.0,27.0,55.0,1149532.05,15.0,655752.0,20900.58272727273,43716.8,13.0,7.0,1.0,3.0,23.0,15.0,0.1923076923076923,5411,10.0,1.2557987788513152,1.3851998338801423,0.7344328703703704,24.285714285714285,0.0,0.0,0.0
SYNID0100867977,BC,VANCOUVER,OTHER,3.55,23.21,0.0,2.0,3.0,193.0,1165377.0,8.0,2367181.0,6038.222797927461,295897.625,41.0,13.0,1.0,20.0,172.0,37.0,0.1979166666666666,5814,0.0,0.4519777777777778,0.5055725651785702,0.2583506944444445,21.890547263681597,1.0,0.0,0.0
SYNID0100868512,AB,other,OTHER,3.21,59.49,2.0,0.0,0.0,99.0,731786.39,0.0,0.0,7391.781717171717,0.0,31.0,9.0,1.0,12.0,85.0,33.0,0.1649484536082474,5411,2.0,0.8883515211640212,0.9724615249821034,0.7280439814814814,22.22222222222222,0.0,0.0,0.0
SYNID0100868528,other,other,OTHER,27.39,60.29,3.0,4.0,40.0,53.0,779626.35,26.0,1319335.0,14709.931132075471,50743.65384615384,14.0,8.0,1.0,5.0,27.0,17.0,0.21875,5814,3.0,1.1537801222697055,1.2006706626268946,0.7338888888888889,21.518987341772156,0.0,0.0,0.0
SYNID0100868551,ON,other,60010,20.7,53.34,2.0,9.0,6.0,139.0,851980.0,6.0,667472.0,6129.352517985612,111245.33333333331,40.0,13.0,1.0,19.0,109.0,36.0,0.2109375,5814,2.0,0.6339934574331276,0.6479269345561518,0.4640914351851851,26.89655172413793,0.0,0.0,0.0
SYNID0100869027,MB,WINNIPEG,UNEMPLOYED,33.02,65.24,3.0,3.0,0.0,160.0,1006869.85,6.0,450170.0,6292.9365625,75028.33333333333,49.0,12.0,1.0,12.0,146.0,36.0,0.1835443037974683,5411,3.0,0.5517627665544332,0.5893475536315116,0.3390162037037037,21.084337349397597,1.0,0.0,0.0
SYNID0100869055,ON,TORONTO,OTHER,28.47,58.11,0.0,8.0,15.0,11.0,179221.0,14.0,26437945.0,16292.818181818182,1888424.642857143,1.0,2.0,0.0,0.0,2.0,2.0,0.5,5251,0.0,3.6936930941358015,3.626647210183205,2.9757060185185185,20.0,0.0,0.0,0.0
SYNID0100869060,other,other,RETIRED,11.38,76.92,0.0,3.0,0.0,1.0,72303.0,2.0,138497.0,72303.0,69248.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,25.5934375,24.826109882146493,25.5934375,33.33333333333333,0.0,0.0,0.0
SYNID0100869194,ON,other,10019,28.59,57.99,0.0,0.0,0.0,78.0,531826.0,0.0,0.0,6818.282051282052,0.0,27.0,11.0,1.0,9.0,69.0,24.0,0.1538461538461538,5411,0.0,1.1827203583453585,1.398054534958087,0.8947453703703704,25.64102564102564,0.0,0.0,0.0
SYNID0100869254,QC,other,OTHER,5.71,32.83,0.0,13.0,11.0,57.0,712115.0,11.0,444868.0,12493.245614035088,40442.545454545456,15.0,9.0,1.0,7.0,37.0,23.0,0.1818181818181818,5814,0.0,1.3328738253178551,1.3034090002033334,0.8764930555555556,22.058823529411764,0.0,0.0,0.0
SYNID0100869430,other,other,RETIRED,30.09,47.55,0.0,0.0,0.0,1.0,31449.0,2.0,91922.0,31449.0,45961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,7.0,1.4142135623730951,7.0,33.33333333333333,1.0,0.0,0.0
SYNID0100869540,other,other,SELF_EMPLOYED,20.28,75.28,4.0,43.0,0.0,137.0,917402.0,25.0,4173182.0,6696.36496350365,166927.28,34.0,11.0,1.0,17.0,98.0,28.0,0.208695652173913,5814,4.0,0.5661324620427881,0.5822996458697062,0.3897106481481481,22.839506172839503,0.0,0.0,0.0
SYNID0100869711,other,other,60010,14.31,47.2,3.0,16.0,54.0,41.0,1179094.0,41.0,2680360.0,28758.39024390244,65374.634146341465,4.0,4.0,0.0,2.0,2.0,3.0,0.5,4121,2.0,1.1168252743484226,1.2718165740961305,0.7241550925925926,23.170731707317078,1.0,0.0,0.0
SYNID0100869828,BC,SURREY,OTHER,13.12,56.21,0.0,15.0,4.0,15.0,626300.0,16.0,10597341.0,41753.333333333336,662333.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,2.852184027777778,3.0332468710396445,1.493940972222222,32.25806451612903,1.0,0.0,0.0
SYNID0100870372,other,other,RETIRED,33.69,74.54,0.0,1.0,6.0,81.0,965571.0,5.0,176756.0,11920.62962962963,35351.2,17.0,12.0,1.0,13.0,65.0,29.0,0.141025641025641,5814,0.0,1.0383819444444444,0.9619658748934918,0.8052893518518518,20.930232558139537,1.0,0.0,0.0
SYNID0100870507,other,other,RETIRED,32.55,64.3,1.0,30.0,18.0,32.0,22870487.0,22.0,1200129.0,714702.71875,54551.31818181818,2.0,3.0,1.0,1.0,1.0,2.0,0.5,5411,1.0,1.617248864430468,1.5248826497586223,1.016261574074074,22.22222222222222,1.0,0.0,0.0
SYNID0100870538,other,other,14100,27.85,49.56,0.0,0.0,0.0,2.0,2516377.0,2.0,1030831.0,1258188.5,515415.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,19.0,26.057628441590765,6.0,25.0,0.0,0.0,1.0
SYNID0100871057,AB,CALGARY,OTHER,20.47,33.3,0.0,37.0,5.0,74.0,1214478.0,25.0,11040440.0,16411.864864864863,441617.6,17.0,12.0,1.0,15.0,41.0,26.0,0.1607142857142857,5814,0.0,0.9364203042328042,0.9066964075913396,0.728755787037037,28.28282828282828,1.0,0.0,0.0
SYNID0100871158,other,other,UNEMPLOYED,5.92,43.64,0.0,9.0,11.0,57.0,298959.0,12.0,390943.0,5244.894736842105,32578.58333333333,17.0,10.0,1.0,9.0,40.0,20.0,0.2653061224489796,5814,0.0,1.3444846132897603,1.358117752745988,0.9016840277777778,21.73913043478261,0.0,0.0,0.0
SYNID0100871232,ON,other,10019,4.2,32.4,11.0,9.0,27.0,76.0,756868.28,25.0,775817.0,9958.793157894735,31032.68,21.0,9.0,1.0,13.0,37.0,23.0,0.22,5411,10.0,0.8932880787037036,1.0183275207994844,0.5988888888888888,20.792079207920796,1.0,0.0,0.0
SYNID0100871325,other,other,RETIRED,35.85,73.17,0.0,15.0,6.0,26.0,367926.0,8.0,261174.0,14151.0,32646.75,8.0,6.0,1.0,1.0,12.0,8.0,0.2307692307692307,4121,0.0,2.718399621212121,3.058575973748201,1.6343171296296295,20.588235294117645,0.0,0.0,0.0
SYNID0100871444,SK,other,UNEMPLOYED,7.3,49.05,0.0,0.0,21.0,7.0,62311.0,14.0,489657.0,8901.57142857143,34975.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,4.495208912037038,4.167699127867321,3.930549768518519,19.047619047619047,0.0,0.0,0.0
SYNID0100871550,NS,HALIFAX,OTHER,4.96,39.2,36.0,14.0,28.0,55.0,1210963.02,30.0,1773535.93,22017.509454545456,59117.86433333333,11.0,9.0,1.0,0.0,5.0,4.0,0.4,5814,27.0,1.0813330853174603,1.1053553063095454,0.7644502314814815,24.705882352941178,1.0,0.0,0.0
SYNID0100871789,other,other,OTHER,10.21,29.75,0.0,41.0,1.0,24.0,2819332.0,24.0,2845510.0,117472.16666666669,118562.91666666669,4.0,3.0,0.0,1.0,4.0,5.0,0.2,5331,0.0,1.936165780141844,2.1607560974511326,0.8834027777777778,25.0,1.0,0.0,0.0
SYNID0100873394,AB,EDMONTON,11100,4.36,47.55,2.0,60.0,1.0,46.0,1011504.0,36.0,4232273.0,21989.217391304348,117563.13888888888,10.0,5.0,1.0,1.0,13.0,7.0,0.3571428571428571,5814,2.0,1.127053040695016,1.203962137042658,0.7083680555555556,25.60975609756097,1.0,0.0,0.0
SYNID0100873718,other,other,RETIRED,13.36,65.17,0.0,6.0,0.0,31.0,389189.0,7.0,301294.0,12554.483870967742,43042.0,9.0,9.0,1.0,3.0,25.0,17.0,0.1428571428571428,5541,0.0,2.44195945945946,2.2277695774338997,2.039756944444445,23.684210526315788,1.0,0.0,0.0
SYNID0100873738,other,other,SELF_EMPLOYED,7.42,66.31,6.0,14.0,10.0,344.0,3328920.6,40.0,2334683.99,9677.09476744186,58367.09975000001,63.0,13.0,1.0,44.0,262.0,48.0,0.1568627450980392,5814,4.0,0.2398275372304419,0.2757814140993608,0.1309953703703703,21.354166666666664,1.0,0.0,0.0
SYNID0100873949,ON,other,OTHER,6.26,27.63,3.0,19.0,8.0,158.0,894966.9299999999,22.0,10198435.42,5664.347658227848,463565.24636363634,43.0,11.0,1.0,25.0,125.0,41.0,0.18,5814,3.0,0.5098926650113801,0.5220728145092954,0.2852199074074074,18.88888888888889,0.0,0.0,0.0
SYNID0100874060,ON,other,73300,6.48,29.48,0.0,26.0,16.0,101.0,984437.0,22.0,1944111.0,9746.90099009901,88368.68181818182,27.0,11.0,1.0,8.0,69.0,26.0,0.2077922077922078,5814,0.0,0.7528588911657559,0.8331258753808581,0.3955671296296296,23.577235772357724,1.0,0.0,0.0
SYNID0100874069,ON,SCARBOROUGH,11102,3.49,33.94,0.0,19.0,0.0,12.0,134430.0,11.0,957046.0,11202.5,87004.18181818182,4.0,3.0,0.0,0.0,4.0,4.0,0.25,other,0.0,3.847680450336701,3.3715263034327974,3.723194444444444,17.391304347826086,0.0,0.0,0.0
SYNID0100874314,ON,TORONTO,OTHER,19.44,40.6,0.0,4.0,9.0,15.0,289493.0,4.0,87405.0,19299.533333333333,21851.25,5.0,3.0,1.0,1.0,5.0,5.0,0.3333333333333333,5411,0.0,4.498883101851852,4.750053043909015,2.404189814814815,15.789473684210526,0.0,0.0,0.0
SYNID0100874414,other,other,STUDENT,2.92,19.03,6.0,13.0,21.0,78.0,951673.0,23.0,1650732.31,12200.935897435897,71770.97,23.0,8.0,1.0,10.0,49.0,25.0,0.1694915254237288,5411,5.0,0.8994140046296296,1.0486518809960197,0.5764467592592593,24.752475247524757,1.0,0.0,0.0
SYNID0100874530,ON,OTTAWA,OTHER,3.31,43.91,1.0,10.0,12.0,134.0,1062462.0,18.0,716109.0,7928.820895522388,39783.833333333336,34.0,10.0,1.0,18.0,109.0,36.0,0.1496062992125984,5814,1.0,0.6039636987981358,0.5964923235414273,0.4577083333333333,23.026315789473685,0.0,1.0,0.0
SYNID0100874645,other,other,RETIRED,24.47,65.09,0.0,37.0,15.0,162.0,1992522.0,27.0,37874659.0,12299.518518518518,1402765.148148148,39.0,14.0,1.0,10.0,127.0,33.0,0.145985401459854,5411,0.0,0.4860025733845548,0.5197810027841612,0.3135185185185185,23.809523809523807,0.0,0.0,0.0
SYNID0100874701,ON,other,UNEMPLOYED,1.44,37.97,3.0,6.0,4.0,39.0,307887.0,7.0,334340.0,7894.538461538462,47762.857142857145,16.0,11.0,1.0,4.0,29.0,20.0,0.1212121212121212,0,3.0,2.0158649691358024,2.2597249259803345,1.4215046296296296,21.73913043478261,0.0,0.0,0.0
SYNID0100874839,other,other,OTHER,14.13,54.12,8.0,24.0,4.0,28.0,535832.89,32.0,3878048.0,19136.88892857143,121189.0,5.0,4.0,0.0,1.0,2.0,3.0,0.3333333333333333,4816,6.0,1.4677171610169493,1.785242485488564,0.81625,25.0,1.0,0.0,0.0
SYNID0100875433,ON,other,OTHER,1.98,33.87,0.0,1.0,4.0,72.0,377634.0,5.0,58620.0,5244.916666666667,11724.0,29.0,11.0,1.0,12.0,58.0,27.0,0.2285714285714285,5814,0.0,1.124707450048733,1.1896191107929093,0.7209027777777778,22.07792207792208,1.0,0.0,0.0
SYNID0100875447,MB,WINNIPEG,STUDENT,2.76,24.45,0.0,34.0,187.0,120.0,3445371.0,101.0,4673260.0,28711.425,46269.90099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.4179271885521886,0.5115033219333889,0.2349363425925926,23.52941176470588,0.0,0.0,0.0
SYNID0100875506,ON,other,OTHER,14.13,39.11,0.0,0.0,27.0,64.0,681900.0,8.0,177294.0,10654.6875,22161.75,13.0,8.0,1.0,11.0,34.0,25.0,0.1333333333333333,5411,0.0,1.2731994979134065,1.2527565642376923,0.8844444444444445,22.22222222222222,0.0,0.0,0.0
SYNID0100875692,ON,MISSISSAUGA,SELF_EMPLOYED,12.94,52.22,0.0,19.0,0.0,7.0,478409.0,12.0,1244005.0,68344.14285714286,103667.08333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,4.303481224279835,2.949792638072948,3.6093055555555553,10.526315789473683,0.0,0.0,0.0
SYNID0100875700,AB,CALGARY,RETIRED,24.51,67.96,1.0,10.0,23.0,189.0,1619410.0,19.0,1150026.0,8568.306878306877,60527.68421052631,42.0,13.0,1.0,38.0,133.0,38.0,0.1520467836257309,5814,1.0,0.441372170781893,0.4719694038870869,0.2802777777777778,20.192307692307693,1.0,0.0,0.0
SYNID0100875852,ON,BRAMPTON,OTHER,6.83,37.44,15.0,29.0,6.0,122.0,1953303.71,24.0,6745879.0,16010.686147540984,281078.2916666667,35.0,11.0,1.0,4.0,91.0,28.0,0.1684210526315789,5814,13.0,0.6297558269476373,0.6064024134928665,0.4339351851851852,24.65753424657534,1.0,0.0,0.0
SYNID0100875978,ON,BRAMPTON,STUDENT,7.13,19.34,4.0,11.0,11.0,97.0,855010.9299999999,12.0,1023071.0,8814.545670103093,85255.91666666667,28.0,15.0,1.0,12.0,69.0,26.0,0.1481481481481481,5812,3.0,0.847038215877915,0.8009215273482486,0.6355497685185185,22.01834862385321,1.0,0.0,0.0
SYNID0100876263,BC,SURREY,RETIRED,2.79,86.02,0.0,16.0,0.0,8.0,108327.0,9.0,566212.0,13540.875,62912.444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,5.37132884837963,4.983552493601652,4.110844907407408,23.52941176470588,1.0,0.0,0.0
SYNID0100876610,ON,BRAMPTON,UNEMPLOYED,28.94,54.8,0.0,25.0,0.0,12.0,317047.0,16.0,1566103.0,26420.58333333333,97881.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,3.370362654320988,3.527959716667486,2.0000810185185185,25.0,1.0,0.0,0.0
SYNID0100876615,other,other,SELF_EMPLOYED,8.26,52.47,1.0,8.0,4.0,286.0,2533042.0,12.0,871316.98,8856.79020979021,72609.74833333334,64.0,12.0,1.0,42.0,242.0,48.0,0.1584507042253521,5814,1.0,0.3082143580870433,0.3475730483120496,0.1617592592592592,22.14765100671141,1.0,0.0,0.0
SYNID0100876697,AB,EDMONTON,SELF_EMPLOYED,33.89,57.83,2.0,0.0,14.0,16.0,348567.0,9.0,277534.21,21785.4375,30837.13444444444,1.0,4.0,1.0,3.0,3.0,6.0,0.1666666666666666,4816,1.0,3.6063450038580247,3.113212509619081,3.061851851851852,24.0,1.0,0.0,0.0
SYNID0100877678,NS,other,OTHER,13.43,49.78,26.0,8.0,5.0,38.0,140885.43,11.0,278785.26,3707.5113157894734,25344.114545454548,12.0,7.0,1.0,0.0,8.0,6.0,0.25,5411,24.0,1.8710370852623457,1.982450897277921,1.4349016203703704,22.448979591836736,1.0,0.0,0.0
SYNID0100878164,other,other,9201,25.74,57.31,1.0,11.0,36.0,39.0,1528582.75,11.0,569408.0,39194.429487179485,51764.36363636364,1.0,2.0,1.0,0.0,1.0,1.0,1.0,5542,1.0,1.8546336451247163,1.997299772707875,1.158275462962963,20.0,1.0,0.0,0.0
SYNID0100878257,other,other,UNEMPLOYED,14.13,20.95,6.0,0.0,19.0,13.0,63151.630000000005,17.0,1380177.0,4857.817692307693,81186.88235294117,5.0,4.0,1.0,2.0,1.0,2.0,0.6666666666666666,5812,6.0,3.139772509578544,2.6287977541845984,2.452175925925926,20.0,1.0,0.0,0.0
SYNID0100878360,ON,LONDON,STUDENT,6.56,12.38,0.0,0.0,11.0,6.0,475022.0,5.0,305353.0,79170.33333333333,61070.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,6.873481481481481,8.210163386747121,3.405902777777777,18.181818181818183,0.0,0.0,0.0
SYNID0100878662,other,other,65100,2.27,23.96,5.0,7.0,3.0,154.0,1158472.5,8.0,356538.15,7522.548701298701,44567.26875,29.0,13.0,1.0,18.0,129.0,34.0,0.1904761904761904,5814,3.0,0.5654587215320911,0.6055587563079634,0.3821412037037037,22.839506172839503,0.0,0.0,0.0
SYNID0100878764,ON,other,RETIRED,19.72,73.96,0.0,39.0,0.0,272.0,1870906.0,36.0,11404030.0,6878.330882352941,316778.6111111111,52.0,13.0,1.0,48.0,220.0,44.0,0.1716417910447761,5814,0.0,0.2992995234648329,0.3268066086561565,0.1735416666666666,21.428571428571427,1.0,0.0,0.0
SYNID0100879218,ON,MISSISSAUGA,OTHER,8.82,43.34,0.0,30.0,0.0,15.0,224361.0,15.0,1947755.0,14957.4,129850.33333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,2.931627953384419,3.210691010690121,1.4796875,23.33333333333333,0.0,0.0,0.0
SYNID0100879712,other,other,OTHER,35.42,57.2,8.0,31.0,0.0,51.0,1728268.28,25.0,1961255.25,33887.613333333335,78450.21,15.0,10.0,1.0,8.0,23.0,16.0,0.2580645161290322,5814,7.0,1.1526875,1.4234245427528345,0.5379050925925926,23.684210526315788,1.0,0.0,0.0
SYNID0100880003,NS,HALIFAX,11100,9.86,29.15,3.0,15.0,60.0,51.0,875837.25,41.0,2860463.1,17173.279411764706,69767.39268292683,5.0,7.0,1.0,2.0,12.0,8.0,0.2857142857142857,5331,2.0,1.005883190883191,1.2267069977860232,0.6512037037037037,23.91304347826087,0.0,0.0,0.0
SYNID0100880264,other,other,SELF_EMPLOYED,2.32,38.0,1.0,7.0,10.0,14.0,365822.0,9.0,1678542.0,26130.14285714286,186504.66666666663,3.0,3.0,1.0,2.0,3.0,5.0,0.2,0,1.0,4.119293981481482,4.556278847920718,2.02578125,21.73913043478261,0.0,0.0,0.0
SYNID0100880344,ON,BRAMPTON,OTHER,1.3,36.87,0.0,2.0,4.0,8.0,50266.0,1.0,160636.0,6283.25,160636.0,3.0,1.0,0.0,1.0,2.0,3.0,0.3333333333333333,4816,0.0,6.758096064814815,8.06662965205839,2.5114930555555555,22.22222222222222,0.0,0.0,0.0
SYNID0100880592,ON,LONDON,UNEMPLOYED,11.72,33.11,0.0,33.0,14.0,195.0,1835320.0,31.0,2023728.0,9411.897435897436,65281.54838709677,39.0,11.0,1.0,25.0,154.0,44.0,0.1955307262569832,5814,0.0,0.4055695987654321,0.4635104044410233,0.2305555555555555,23.893805309734518,0.0,0.0,0.0
SYNID0100880618,BC,VANCOUVER,OTHER,14.13,29.86,0.0,0.0,0.0,64.0,420065.0,4.0,345349.0,6563.515625,86337.25,22.0,11.0,1.0,12.0,56.0,26.0,0.1470588235294117,5814,0.0,1.314273424543947,1.4701849948286227,0.9045717592592591,22.058823529411764,0.0,0.0,0.0
SYNID0100880755,ON,SCARBOROUGH,OTHER,9.77,26.81,0.0,14.0,11.0,41.0,426205.0,21.0,1398635.0,10395.243902439024,66601.66666666667,16.0,8.0,1.0,3.0,31.0,14.0,0.2058823529411764,5814,0.0,1.49695563904068,1.4468909284913805,0.9422569444444444,22.58064516129032,1.0,0.0,0.0
SYNID0100880938,other,other,RETIRED,33.74,93.25,0.0,8.0,0.0,43.0,218273.0,4.0,181367.0,5076.116279069767,45341.75,14.0,10.0,1.0,5.0,34.0,20.0,0.2051282051282051,5411,0.0,1.905935487117552,2.0034817826584463,1.011550925925926,23.404255319148938,0.0,0.0,0.0
SYNID0100881317,ON,MISSISSAUGA,STUDENT,7.81,20.29,0.0,75.0,3.0,100.0,1436253.0,42.0,3834876.0,14362.53,91306.57142857143,26.0,12.0,1.0,12.0,52.0,24.0,0.140625,5411,0.0,0.6508462207775151,0.8759275648774831,0.3832638888888889,23.239436619718308,0.0,0.0,0.0
SYNID0100881431,ON,other,RETIRED,30.72,69.68,2.0,24.0,9.0,48.0,591651.0,25.0,2188730.0,12326.0625,87549.2,15.0,9.0,1.0,4.0,29.0,20.0,0.1818181818181818,5814,2.0,1.239595228909465,1.181222747162795,0.8321006944444445,23.28767123287671,1.0,0.0,0.0
SYNID0100881570,other,other,OTHER,12.98,62.15,13.0,35.0,31.0,49.0,666804.36,31.0,3710020.0,13608.252244897958,119678.06451612904,6.0,5.0,1.0,0.0,1.0,1.0,1.0,5814,10.0,1.1518881856540084,1.20988190677319,0.7689814814814815,21.25,0.0,0.0,0.0
SYNID0100881611,other,other,UNEMPLOYED,29.6,32.36,17.0,20.0,7.0,109.0,812795.17,17.0,1315049.0,7456.836422018349,77355.82352941176,29.0,12.0,1.0,13.0,67.0,26.0,0.15,5814,17.0,0.7256450925925926,0.6878252556303616,0.5292592592592592,24.6031746031746,1.0,0.0,0.0
SYNID0100881899,other,other,SELF_EMPLOYED,14.29,47.55,1.0,29.0,1.0,76.0,565169.0,20.0,1354049.0,7436.434210526316,67702.45,27.0,9.0,1.0,7.0,58.0,22.0,0.2307692307692307,5814,1.0,0.9573507553606238,1.096269341191975,0.6498726851851852,28.125,0.0,0.0,0.0
SYNID0100882031,AB,EDMONTON,RETIRED,6.43,72.71,37.0,0.0,4.0,104.0,345654.9,15.0,338835.79000000004,3323.604807692308,22589.05266666667,33.0,10.0,1.0,7.0,67.0,25.0,0.2432432432432432,5814,35.0,0.7724666509730069,0.6908864228473718,0.669513888888889,21.008403361344534,1.0,0.0,0.0
SYNID0100882077,NS,HALIFAX,STUDENT,12.93,28.95,6.0,22.0,21.0,27.0,782759.0,23.0,1382316.01,28991.074074074077,60100.69608695652,4.0,3.0,1.0,0.0,1.0,1.0,1.0,5541,5.0,1.846497779667423,2.0511768869529425,1.01875,28.000000000000004,0.0,0.0,0.0
SYNID0100882097,BC,SURREY,STUDENT,3.69,20.93,0.0,6.0,14.0,14.0,136816.0,8.0,533945.0,9772.57142857143,66743.125,2.0,2.0,1.0,0.0,2.0,2.0,0.5,other,0.0,4.2844885361552025,4.477118837518455,2.12025462962963,18.181818181818183,0.0,0.0,0.0
SYNID0100882305,ON,LONDON,OTHER,7.94,37.8,4.0,8.0,30.0,32.0,1109746.57,16.0,1521315.0,34679.5803125,95082.1875,5.0,6.0,0.0,0.0,6.0,6.0,0.1666666666666666,5310,4.0,1.9063549054373523,1.948828062798485,1.2853587962962962,18.75,0.0,0.0,0.0
SYNID0100882437,other,other,OTHER,34.64,53.24,1.0,19.0,3.0,70.0,659611.0,11.0,523043.0,9423.014285714286,47549.36363636364,21.0,10.0,1.0,9.0,49.0,23.0,0.1724137931034483,5814,1.0,1.1345570023148148,1.1033445565815092,0.7345543981481482,22.22222222222222,0.0,0.0,0.0
SYNID0100882488,AB,CALGARY,OTHER,15.17,53.18,3.0,33.0,0.0,200.0,3423289.0,22.0,1855868.0,17116.445,84357.63636363637,41.0,11.0,1.0,24.0,161.0,45.0,0.1675675675675675,5814,3.0,0.4133817768560415,0.4444982639768645,0.2486805555555555,21.62162162162162,1.0,0.0,0.0
SYNID0100882600,ON,TORONTO,10019,6.74,31.54,0.0,12.0,9.0,156.0,1030140.0,11.0,999268.0,6603.461538461538,90842.54545454546,41.0,12.0,1.0,19.0,120.0,38.0,0.1798561151079136,5814,0.0,0.5502454958723785,0.6026284049204138,0.3017013888888888,22.75449101796407,0.0,1.0,0.0
SYNID0100882746,ON,other,OTHER,8.4,26.63,3.0,21.0,1.0,63.0,562394.2,14.0,1526903.0,8926.892063492063,109064.5,16.0,10.0,1.0,7.0,45.0,22.0,0.1538461538461538,5814,3.0,1.1986726364522418,1.2488513350836603,0.8798148148148148,19.480519480519483,0.0,0.0,0.0
SYNID0100883124,other,other,RETIRED,33.38,73.64,2.0,23.0,0.0,140.0,1571615.72,18.0,1426898.0,11225.826571428572,79272.11111111111,37.0,13.0,1.0,12.0,120.0,32.0,0.2121212121212121,5411,2.0,0.579600952465204,0.606961725229144,0.3527083333333333,24.050632911392405,1.0,0.0,0.0
SYNID0100883231,ON,other,OTHER,13.96,26.68,1.0,12.0,16.0,356.0,2826958.0,21.0,1400529.0,7940.893258426966,66691.85714285714,66.0,14.0,1.0,54.0,294.0,51.0,0.1752873563218391,5814,1.0,0.2422994545409771,0.2736324461055134,0.1330324074074074,18.83289124668435,0.0,0.0,0.0
SYNID0100883386,AB,CALGARY,SELF_EMPLOYED,14.13,49.45,0.0,0.0,24.0,12.0,208704.0,12.0,688259.0,17392.0,57354.91666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,3.779807266505636,3.5330381569640905,2.9353587962962964,25.0,0.0,0.0,0.0
SYNID0100883406,ON,BRAMPTON,STUDENT,2.3,23.98,0.0,19.0,7.0,16.0,527875.0,10.0,766016.0,32992.1875,76601.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,3.6399666666666666,4.466719689123252,2.6500578703703703,30.76923076923077,0.0,0.0,0.0
SYNID0100883536,other,other,OTHER,19.11,74.11,0.0,2.0,74.0,79.0,1544778.0,40.0,1160997.0,19554.151898734177,29024.925,15.0,10.0,1.0,6.0,37.0,20.0,0.2093023255813953,5814,0.0,0.769751647834275,0.8142230966947106,0.4853009259259259,22.689075630252105,0.0,0.0,0.0
SYNID0100884055,NS,HALIFAX,STUDENT,1.6,24.4,1.0,34.0,14.0,209.0,1551224.25,36.0,3552905.0,7422.125598086124,98691.80555555556,43.0,13.0,1.0,34.0,161.0,45.0,0.1641025641025641,5814,1.0,0.373329870598057,0.3880375678285538,0.1967824074074074,20.816326530612244,1.0,0.0,0.0
SYNID0100884239,AB,other,OTHER,14.13,25.91,1.0,6.0,35.0,196.0,1681539.0,23.0,1673954.0,8579.280612244898,72780.60869565218,47.0,12.0,1.0,42.0,135.0,35.0,0.1299435028248587,5814,1.0,0.4172238680767924,0.4996953816937285,0.186412037037037,22.37442922374429,0.0,0.0,0.0
SYNID0100884299,ON,BRAMPTON,SELF_EMPLOYED,4.88,53.05,2.0,0.0,0.0,2.0,3499.44,2.0,6179.0,1749.72,3089.5,1.0,3.0,0.0,0.0,1.0,1.0,1.0,5814,1.0,23.16994598765432,13.055250585989032,23.605150462962964,25.0,1.0,0.0,0.0
