customer_id,kyc_type,province,city,industry_code,occupation_code,sales_cents,account_age,birth_business_age,total_transaction_count,transaction_count_ABM,transaction_count_Card,transaction_count_Cheque,transaction_count_EFT,transaction_count_EMT,transaction_count_Western Union,transaction_count_Wire,debit_transaction_count,debit_transaction_amount,credit_transaction_count,credit_transaction_amount,average_debit_transaction_amount,average_credit_transaction_amount,unique_transaction_cities,unique_transaction_provinces,multi_country_transactions,card_transaction_count,card_ecommerce_count,card_non_ecommerce_count,card_ecommerce_to_nonecommerce_ratio,card_mcc_diversity_count,card_top_mcc_weight,card_top_mcc,card_second_mcc,abm_transaction_count,abm_cash_count,abm_non_cash_count,abm_cash_to_non_cash_ratio,Debit_Amount_Total,Credit_Amount_Total,Averagetime_between_alltransaction,std_time_between_transactions,median_time_between_transactions,pct_transactions_top10_busiest_days
SYNID0102182546,individual,other,other,,RETIRED,,25.69,58.83,19,6,5,0,8,0,0,0,16.0,136591.0,3.0,144771.0,8536.9375,48257.0,5,5,1,5.0,0.0,5.0,0.0,4.0,0.4,5411,5310,6.0,6.0,0.0,,136591.0,144771.0,4.4918029835390945,3.450612199988959,3.8370081018518523,21.052631578947366
SYNID0102182883,individual,other,other,,33102,,2.45,37.85,40,0,6,3,6,25,0,0,25.0,1149672.0,15.0,769169.0,45986.88,51277.933333333334,3,3,1,6.0,0.0,6.0,0.0,5.0,0.3333333333333333,5912,5251,,,,,1149672.0,769169.0,2.347878679962013,2.3956436397538314,1.8408564814814814,22.5
SYNID0102183262,individual,ON,LONDON,,RETIRED,,6.73,68.06,6,0,1,3,2,0,0,0,2.0,89075.0,4.0,2732765.0,44537.5,683191.25,1,1,0,1.0,0.0,1.0,0.0,1.0,1.0,5921,,,,,,89075.0,2732765.0,11.572377314814815,9.990187862752126,7.0,33.33333333333333
SYNID0102183646,individual,other,other,,SELF_EMPLOYED,,24.3,54.96,38,0,0,2,17,19,0,0,21.0,558862.0,17.0,1636950.0,26612.47619047619,96291.17647058824,0,0,0,,,,,,,,,,,,,558862.0,1636950.0,2.451256881881882,2.3423716764783733,1.5953125,23.684210526315788
SYNID0102183660,individual,ON,TORONTO,,95109,,4.22,42.6,1,0,0,0,0,0,0,1,,,1.0,160275.0,,160275.0,0,0,0,,,,,,,,,,,,,,160275.0,,,,100.0
SYNID0102183770,individual,ON,BRAMPTON,,STUDENT,,1.19,,1,0,1,0,0,0,0,0,1.0,1789.0,,,1789.0,,1,1,0,1.0,1.0,0.0,,1.0,1.0,5814,,,,,,1789.0,,,,,100.0
SYNID0102183782,individual,AB,CALGARY,,95109,,6.26,48.25,20,7,1,0,0,12,0,0,15.0,305566.0,5.0,379501.0,20371.066666666666,75900.2,7,4,1,1.0,0.0,1.0,0.0,1.0,1.0,5814,,7.0,6.0,1.0,6.0,305566.0,379501.0,4.4658315058479525,4.946924482257139,2.0861805555555555,20.0
SYNID0102184047,individual,AB,EDMONTON,,OTHER,,16.07,34.98,45,4,10,5,7,19,0,0,29.0,813231.09,16.0,1011004.9,28042.451379310343,63187.80625,8,6,1,10.0,2.0,8.0,0.25,9.0,0.2,5814,4121,4.0,3.0,1.0,3.0,813231.09,1011004.9,2.0153232849326597,1.8052299163867955,1.8230092592592593,17.77777777777778
SYNID0102184749,individual,ON,CORNWALL,,SELF_EMPLOYED,,14.41,33.79,107,0,90,0,14,3,0,0,96.0,1028196.0,11.0,3928774.0,10710.375,357161.2727272727,25,9,1,90.0,17.0,73.0,0.2328767123287671,30.0,0.15555555555555556,5814,5411,,,,,1028196.0,3928774.0,0.8015177323549965,0.7662873559203557,0.5844097222222222,23.364485981308412
SYNID0102185320,individual,other,other,,942,,25.65,59.54,217,0,141,1,14,61,0,0,179.0,2475373.0,38.0,1978434.0,13828.899441340782,52064.05263157895,34,12,1,141.0,17.0,124.0,0.13709677419354838,35.0,0.1702127659574468,5814,5411,,,,,2475373.0,1978434.0,0.4223763288751715,0.4361574977769282,0.25373263888888886,24.88479262672811
SYNID0102185395,individual,ON,OTTAWA,,90010,,23.96,,23,0,0,1,13,9,0,0,15.0,662885.0,8.0,376456.0,44192.333333333336,47057.0,0,0,0,,,,,,,,,,,,,662885.0,376456.0,3.8181655092592592,3.983349156751676,2.593298611111111,17.391304347826086
SYNID0102185448,individual,BC,CHILLIWACK,,OTHER,,15.98,37.83,24,0,0,0,0,24,0,0,18.0,385030.0,6.0,243981.0,21390.555555555555,40663.5,0,0,0,,,,,,,,,,,,,385030.0,243981.0,3.634521437198068,3.487427745656405,2.44755787037037,25.0
SYNID0102185482,individual,ON,NORTH YORK,,14100,,4.0,23.68,184,0,160,0,5,19,0,0,171.0,2270947.0,13.0,1012842.0,13280.391812865497,77910.92307692308,45,12,1,160.0,27.0,133.0,0.20300751879699247,29.0,0.2,5814,5411,,,,,2270947.0,1012842.0,0.49267025905687106,0.5782037766312094,0.2700578703703704,21.73913043478261
SYNID0102185591,individual,other,other,,UNEMPLOYED,,8.91,29.36,24,0,7,1,1,15,0,0,20.0,543515.0,4.0,159243.0,27175.75,39810.75,5,3,0,7.0,0.0,7.0,0.0,6.0,0.2857142857142857,5814,0,,,,,543515.0,159243.0,3.7881879025764897,3.1690523998465565,2.7394212962962965,25.0
SYNID0102185732,individual,NB,SAINT JOHN,,14100,,37.44,65.52,183,15,135,0,19,14,0,0,161.0,1933245.98,22.0,2206046.0,12007.73900621118,100274.81818181818,40,12,1,135.0,17.0,118.0,0.1440677966101695,34.0,0.14814814814814814,5411,5814,15.0,13.0,2.0,6.5,1933245.98,2206046.0,0.49777402574277574,0.44942261732090544,0.3589525462962963,24.043715846994534
SYNID0102185787,individual,ON,STITTSVILLE,,RETIRED,,22.01,67.83,17,0,16,0,0,0,1,0,16.0,118562.0,1.0,12795.0,7410.125,12795.0,8,5,1,16.0,2.0,14.0,0.14285714285714285,13.0,0.125,0,4816,,,,,118562.0,12795.0,4.805915798611111,5.059148668930536,2.8101099537037038,23.52941176470588
SYNID0102185931,individual,AB,AIRDRIE,,UNEMPLOYED,,16.16,48.31,147,0,115,1,6,25,0,0,134.0,1496321.0,13.0,446298.0,11166.574626865671,34330.61538461538,38,13,1,115.0,16.0,99.0,0.16161616161616163,31.0,0.16521739130434782,5411,5814,,,,,1496321.0,446298.0,0.6256984081684424,0.5456367149932582,0.5131481481481481,21.768707482993197
SYNID0102186218,individual,other,other,,OTHER,,26.93,43.82,119,1,74,5,13,26,0,0,96.0,9753090.0,23.0,1592669.0,101594.6875,69246.47826086957,24,11,1,74.0,7.0,67.0,0.1044776119402985,28.0,0.21621621621621623,5814,5411,1.0,1.0,0.0,,9753090.0,1592669.0,0.7752153954802259,0.8298665920543415,0.540324074074074,20.168067226890756
SYNID0102186267,individual,BC,BURNABY,,OTHER,,11.79,37.06,41,0,0,0,0,41,0,0,20.0,576407.0,21.0,584713.0,28820.35,27843.47619047619,0,0,0,,,,,,,,,,,,,576407.0,584713.0,2.2647268518518517,2.563534351368864,1.2004976851851852,19.51219512195122
SYNID0102186289,individual,other,other,,313,,24.4,40.81,18,0,0,0,18,0,0,0,12.0,243754.0,6.0,1078752.0,20312.833333333332,179792.0,0,0,0,,,,,,,,,,,,,243754.0,1078752.0,5.238715958605664,5.082681437623324,5.0001851851851855,11.11111111111111
SYNID0102186341,individual,ON,WOODBRIDGE,,RETIRED,,22.45,79.2,54,0,27,1,26,0,0,0,44.0,917414.0,10.0,765773.0,20850.31818181818,76577.3,10,8,1,27.0,3.0,24.0,0.125,15.0,0.2222222222222222,5411,0,,,,,917414.0,765773.0,1.6211078354297694,1.81399122908886,0.8349074074074074,25.925925925925924
SYNID0102186385,individual,other,other,,SELF_EMPLOYED,,24.23,43.95,68,0,0,0,45,23,0,0,34.0,1341850.0,34.0,3579594.0,39466.17647058824,105282.17647058824,0,0,0,,,,,,,,,,,,,1341850.0,3579594.0,1.3432941196793808,1.7482377032919778,0.7072916666666667,27.941176470588236
SYNID0102186389,individual,other,other,,RETIRED,,25.78,51.72,28,5,5,2,7,9,0,0,18.0,581980.0,10.0,948194.0,32332.222222222223,94819.4,6,5,1,5.0,0.0,5.0,0.0,4.0,0.4,5411,4121,5.0,5.0,0.0,,581980.0,948194.0,3.3510515260631,3.305859885759243,1.9742708333333334,25.0
SYNID0102186400,individual,other,other,,65100,,28.07,46.42,94,2,62,1,8,21,0,0,81.0,930795.12,13.0,552563.0,11491.297777777778,42504.846153846156,23,13,1,62.0,6.0,56.0,0.10714285714285714,22.0,0.14516129032258066,5814,5411,2.0,2.0,0.0,,930795.12,552563.0,0.9541130276782158,0.901806770403388,0.8259606481481482,22.340425531914892
SYNID0102186632,individual,other,other,,62024,,,26.33,181,1,35,0,27,118,0,0,112.0,2499728.0,69.0,4435221.95,22319.0,64278.57898550725,18,7,1,35.0,3.0,32.0,0.09375,19.0,0.14285714285714285,5814,5411,1.0,0.0,1.0,0.0,2499728.0,4435221.95,0.5079329989711935,0.5437064668151421,0.35638888888888887,24.30939226519337
SYNID0102186824,individual,ON,STRATFORD,,73300,,9.8,20.68,235,2,211,0,20,2,0,0,224.0,1239316.8,11.0,608288.0,5532.664285714286,55298.90909090909,44,13,1,211.0,33.0,178.0,0.1853932584269663,44.0,0.1943127962085308,5814,5411,2.0,1.0,1.0,1.0,1239316.8,608288.0,0.38688276551123774,0.4210490521086988,0.20005208333333332,22.97872340425532
SYNID0102187181,individual,MB,WINNIPEG,,STUDENT,,11.54,26.89,283,7,255,0,6,15,0,0,267.0,1977121.46,16.0,383457.0,7404.949288389513,23966.0625,49,15,1,255.0,49.0,206.0,0.23786407766990292,44.0,0.13725490196078433,5814,5411,7.0,7.0,0.0,,1977121.46,383457.0,0.32537115018387186,0.372038294196257,0.17462384259259262,21.554770318021202
SYNID0102187643,individual,other,other,,RETIRED,,32.17,71.95,120,9,94,0,17,0,0,0,103.0,755704.15,17.0,2267809.0,7336.933495145631,133400.5294117647,28,12,1,94.0,10.0,84.0,0.11904761904761904,30.0,0.22340425531914893,5411,5814,9.0,8.0,1.0,8.0,755704.15,2267809.0,0.758355411609088,0.7421781942193664,0.6273611111111111,25.833333333333336
SYNID0102187808,individual,ON,TORONTO,,STUDENT,,1.31,20.05,61,1,5,1,24,27,0,3,34.0,923053.0,27.0,3100737.0,27148.617647058825,114842.11111111111,3,5,1,5.0,1.0,4.0,0.25,4.0,0.4,other,5411,1.0,1.0,0.0,,923053.0,3100737.0,1.522987461419753,1.5271470602550754,1.0381886574074075,18.0327868852459
SYNID0102187838,individual,ON,BURLINGTON,,63200,,32.76,48.6,30,0,18,0,11,1,0,0,26.0,242774.0,4.0,431160.0,9337.461538461539,107790.0,6,5,1,18.0,3.0,15.0,0.2,11.0,0.2222222222222222,5814,5411,,,,,242774.0,431160.0,3.013128591954023,2.978354494681049,2.2454513888888887,26.666666666666668
SYNID0102187978,individual,other,other,,74102,,17.48,47.33,14,0,0,0,5,9,0,0,4.0,61663.0,10.0,588077.0,15415.75,58807.7,0,0,0,,,,,,,,,,,,,61663.0,588077.0,6.302977207977208,7.739940504384475,2.8660300925925926,21.428571428571427
SYNID0102188224,individual,other,other,,SELF_EMPLOYED,,42.57,62.41,126,12,41,2,66,5,0,0,86.0,917419.94,40.0,3493716.33,10667.673720930232,87342.90825000001,18,8,1,41.0,9.0,32.0,0.28125,16.0,0.21951219512195122,5814,5411,12.0,11.0,1.0,11.0,917419.94,3493716.33,0.7240839814814815,0.8612588621293765,0.39318287037037036,30.158730158730158
SYNID0102188251,individual,other,other,,RETIRED,,,74.74,11,1,2,0,8,0,0,0,6.0,38191.0,5.0,461620.36,6365.166666666667,92324.072,2,1,0,2.0,1.0,1.0,1.0,2.0,0.5,4816,5310,1.0,1.0,0.0,,38191.0,461620.36,7.094188657407408,5.739175966567527,6.439849537037037,18.181818181818183
SYNID0102188309,individual,other,other,,SELF_EMPLOYED,,21.86,60.88,38,0,1,2,14,21,0,0,19.0,973745.0,19.0,1084251.0,51249.73684210526,57065.84210526316,1,1,0,1.0,1.0,0.0,,1.0,1.0,5812,,,,,,973745.0,1084251.0,2.4245098223223223,2.635820135622498,1.8408101851851852,18.421052631578945
SYNID0102188662,individual,ON,TORONTO,,10011,,4.0,47.8,33,1,5,0,22,4,1,0,18.0,262109.41,15.0,1110144.0,14561.63388888889,74009.6,3,4,1,5.0,1.0,4.0,0.25,5.0,0.2,5411,5691,1.0,1.0,0.0,,262109.41,1110144.0,2.8437239583333334,3.5652745437117366,1.3054861111111111,21.21212121212121
SYNID0102188962,individual,other,other,,RETIRED,,22.61,79.78,120,0,110,1,9,0,0,0,115.0,1175517.0,5.0,501873.0,10221.88695652174,100374.6,28,12,1,110.0,22.0,88.0,0.25,32.0,0.14545454545454545,5411,5814,,,,,1175517.0,501873.0,0.7643760698723934,0.8058516560092527,0.5333912037037037,24.166666666666668
SYNID0102189200,individual,ON,ST CATHARINES,,OTHER,,20.17,42.48,94,1,58,0,13,22,0,0,74.0,840809.0,20.0,1737382.0,11362.283783783783,86869.1,20,10,1,58.0,10.0,48.0,0.20833333333333334,26.0,0.1206896551724138,5812,5814,1.0,1.0,0.0,,840809.0,1737382.0,0.9792698377140581,0.8395171961919575,0.7761342592592593,21.27659574468085
SYNID0102189509,individual,ON,TORONTO,,STUDENT,,7.93,27.36,323,0,316,0,4,3,0,0,317.0,8398280.0,6.0,424242.0,26492.996845425867,70707.0,65,15,1,316.0,53.0,263.0,0.20152091254752852,50.0,0.16139240506329114,5814,5411,,,,,8398280.0,424242.0,0.2831526052449965,0.3393246596548061,0.1580324074074074,21.052631578947366
SYNID0102189629,individual,other,other,,OTHER,,25.64,48.62,150,0,113,7,26,4,0,0,129.0,1530836.0,21.0,1595123.0,11866.945736434109,75958.23809523809,36,12,1,113.0,9.0,104.0,0.08653846153846154,32.0,0.20353982300884957,5814,5310,,,,,1530836.0,1595123.0,0.6125145258513547,0.6979171763570302,0.467337962962963,23.333333333333332
SYNID0102190061,individual,other,other,,RETIRED,,33.97,86.93,116,0,52,12,52,0,0,0,77.0,1061844.0,39.0,2896687.0,13790.181818181818,74274.02564102564,23,8,1,52.0,7.0,45.0,0.15555555555555556,23.0,0.15384615384615385,5411,5251,,,,,1061844.0,2896687.0,0.7995105676328503,0.8370478935260629,0.5343402777777778,25.0
SYNID0102190217,individual,ON,WOODBRIDGE,,SELF_EMPLOYED,,1.76,43.12,160,6,147,6,1,0,0,0,155.0,1143380.84,5.0,756061.0,7376.650580645161,151212.2,34,10,1,147.0,27.0,120.0,0.225,35.0,0.19047619047619047,5814,5411,6.0,5.0,1.0,5.0,1143380.84,756061.0,0.5776715729093874,0.5506106669896449,0.3626736111111111,23.125
SYNID0102190842,individual,ON,TORONTO,,22301,,16.52,53.63,2,0,0,0,0,2,0,0,1.0,5328.0,1.0,10392.0,5328.0,10392.0,0,0,0,,,,,,,,,,,,,5328.0,10392.0,8.284212962962963,,8.284212962962963,50.0
SYNID0102191247,individual,SK,REGINA,,73112,,20.68,41.34,83,0,12,1,56,14,0,0,45.0,1404302.0,38.0,6640220.0,31206.71111111111,174742.63157894736,4,5,1,12.0,4.0,8.0,0.5,8.0,0.3333333333333333,5814,5812,,,,,1404302.0,6640220.0,1.1011197210930443,1.1546023604785283,0.7159548611111111,20.481927710843372
SYNID0102191348,individual,other,other,,63210,,18.18,40.84,98,5,57,0,9,27,0,0,86.0,1414292.95,12.0,322209.26,16445.266860465115,26850.771666666667,25,10,1,57.0,5.0,52.0,0.09615384615384616,28.0,0.14035087719298245,5812,5814,5.0,5.0,0.0,,1414292.95,322209.26,0.934914566628484,0.9061319988875052,0.742337962962963,25.510204081632654
SYNID0102191586,individual,ON,HAMILTON,,RETIRED,,12.71,77.4,27,0,7,0,20,0,0,0,12.0,44879.0,15.0,1350692.0,3739.9166666666665,90046.13333333333,4,6,1,7.0,1.0,6.0,0.16666666666666666,6.0,0.2857142857142857,5411,5310,,,,,44879.0,1350692.0,3.231428952991453,3.8319807635031506,1.407835648148148,18.51851851851852
SYNID0102191607,individual,ON,LONDON,,RETIRED,,33.07,90.67,203,12,149,1,41,0,0,0,171.0,1371057.7,32.0,1817366.56,8017.8812865497075,56792.705,43,11,1,149.0,12.0,137.0,0.08759124087591241,36.0,0.1610738255033557,5814,5411,12.0,10.0,2.0,5.0,1371057.7,1817366.56,0.45161830766409977,0.4670255398793585,0.2663657407407407,25.12315270935961
SYNID0102191750,individual,BC,SURREY,,OTHER,,33.95,75.01,169,6,132,13,18,0,0,0,145.0,1795076.88,24.0,2953221.0,12379.840551724137,123050.875,41,13,1,132.0,24.0,108.0,0.2222222222222222,37.0,0.12121212121212122,5411,5814,6.0,6.0,0.0,,1795076.88,2953221.0,0.5367341132054674,0.5787455758637401,0.3383159722222222,23.076923076923077
SYNID0102191842,individual,ON,WINDSOR,,21300,,8.0,42.42,26,0,0,0,0,26,0,0,9.0,539392.0,17.0,509729.0,59932.444444444445,29984.058823529413,0,0,0,,,,,,,,,,,,,539392.0,509729.0,3.2354458333333334,3.177152450395893,1.8860300925925926,23.076923076923077
SYNID0102192363,individual,other,other,,STUDENT,,5.71,22.83,166,0,121,2,35,8,0,0,142.0,8630393.0,24.0,2056236.0,60777.41549295775,85676.5,22,14,1,121.0,23.0,98.0,0.23469387755102042,31.0,0.1652892561983471,5814,5411,,,,,8630393.0,2056236.0,0.554923751402918,0.6725489948210309,0.29313657407407406,23.49397590361446
SYNID0102192490,individual,BC,NORTH VANCOUVER,,STUDENT,,4.57,23.33,159,7,130,9,10,2,0,1,140.0,1492140.0,19.0,1416356.21,10658.142857142857,74545.06368421053,32,12,1,130.0,15.0,115.0,0.13043478260869565,39.0,0.2230769230769231,5814,5411,7.0,7.0,0.0,,1492140.0,1416356.21,0.5795264885138303,0.5854372965960128,0.40306134259259263,22.641509433962266
SYNID0102192774,individual,other,other,,41220,,,27.14,37,5,3,3,25,1,0,0,22.0,378078.75,15.0,1545707.0699999998,17185.397727272728,103047.13799999999,7,5,0,3.0,0.0,3.0,0.0,3.0,0.3333333333333333,4121,5300,5.0,5.0,0.0,,378078.75,1545707.0699999998,2.379159915123457,3.507915328651338,1.0,21.62162162162162
SYNID0102192809,individual,ON,LONDON,,SELF_EMPLOYED,,33.96,46.67,147,0,140,1,6,0,0,0,142.0,695492.0,5.0,326367.0,4897.830985915493,65273.4,31,14,1,140.0,16.0,124.0,0.12903225806451613,32.0,0.2,5814,5411,,,,,695492.0,326367.0,0.6229313324454592,0.6678220320956404,0.4282986111111111,26.53061224489796
SYNID0102192830,individual,BC,KELOWNA,,UNEMPLOYED,,2.68,20.0,47,10,1,0,10,26,0,0,26.0,354265.86,21.0,634482.21,13625.609999999999,30213.43857142857,3,7,1,1.0,0.0,1.0,0.0,1.0,1.0,5814,,10.0,8.0,2.0,4.0,354265.86,634482.21,1.9128892411433172,1.8787702970706004,1.5836863425925927,23.404255319148938
SYNID0102192910,individual,other,other,,RETIRED,,24.48,65.64,75,7,2,1,64,1,0,0,41.0,993792.88,34.0,4023752.0,24238.850731707316,118345.64705882352,4,5,1,2.0,0.0,2.0,0.0,2.0,0.5,5812,5814,7.0,5.0,2.0,2.5,993792.88,4023752.0,1.2161985422922923,1.471150006952738,0.7075925925925926,22.666666666666664
SYNID0102192998,individual,ON,SUDBURY,,12010,,24.6,31.75,179,0,147,1,15,16,0,0,165.0,1464009.0,14.0,829163.0,8872.781818181818,59225.92857142857,37,11,1,147.0,22.0,125.0,0.176,37.0,0.17006802721088435,5814,5411,,,,,1464009.0,829163.0,0.5119251326466916,0.47377728076657993,0.34086805555555555,24.581005586592177
SYNID0102193019,individual,BC,SURREY,,OTHER,,6.55,25.36,38,1,24,1,0,12,0,0,33.0,335157.0,5.0,188847.0,10156.272727272728,37769.4,11,9,1,24.0,4.0,20.0,0.2,13.0,0.20833333333333334,5411,5542,1.0,1.0,0.0,,335157.0,188847.0,2.249994056556557,2.298947952255002,1.052025462962963,23.684210526315788
SYNID0102193060,individual,ON,HAMILTON,,STUDENT,,13.33,18.02,17,13,4,0,0,0,0,0,15.0,24799.04,2.0,380.63,1653.2693333333334,190.315,6,6,1,4.0,1.0,3.0,0.3333333333333333,4.0,0.25,5411,5651,13.0,11.0,2.0,5.5,24799.04,380.63,5.426872829861111,5.714072484852098,3.2537499999999997,23.52941176470588
SYNID0102193339,individual,ON,THORNHILL,,OTHER,,12.31,41.97,53,3,6,12,16,16,0,0,26.0,874958.76,27.0,1624045.0,33652.26,60149.81481481482,4,5,1,6.0,1.0,5.0,0.2,5.0,0.3333333333333333,5499,0,3.0,2.0,1.0,2.0,874958.76,1624045.0,1.7153534544159543,1.8400222339842485,1.1635590277777776,20.754716981132077
SYNID0102193543,individual,other,other,,OTHER,,28.01,41.2,257,1,197,1,34,24,0,0,222.0,2224565.0,35.0,2627517.23,10020.563063063064,75071.92085714286,42,12,1,197.0,38.0,159.0,0.2389937106918239,42.0,0.19289340101522842,5814,5411,1.0,1.0,0.0,,2224565.0,2627517.23,0.3553935185185185,0.3850998478770914,0.21851273148148148,22.56809338521401
SYNID0102193644,individual,other,other,,OTHER,,19.83,56.9,303,0,240,4,12,47,0,0,272.0,2643294.0,31.0,2509916.0,9717.992647058823,80965.03225806452,50,12,1,240.0,37.0,203.0,0.18226600985221675,47.0,0.175,5814,5411,,,,,2643294.0,2509916.0,0.30222559480009814,0.342374707333309,0.1850925925925926,20.13201320132013
SYNID0102193695,individual,AB,EDMONTON,,STUDENT,,6.03,23.41,93,5,54,0,14,17,0,3,75.0,1097756.1400000001,18.0,1200388.0,14636.748533333335,66688.22222222222,21,10,1,54.0,15.0,39.0,0.38461538461538464,28.0,0.18518518518518517,5814,5310,5.0,5.0,0.0,,1097756.1400000001,1200388.0,0.9926294535024154,1.0258856356858916,0.7453298611111111,23.655913978494624
SYNID0102193879,individual,other,other,,OTHER,,16.76,17.84,162,0,162,0,0,0,0,0,160.0,641592.0,2.0,134431.0,4009.95,67215.5,41,10,1,162.0,27.0,135.0,0.2,42.0,0.12345679012345678,5814,5411,,,,,641592.0,134431.0,0.5639471905912123,0.5786472112745914,0.34857638888888887,22.839506172839506
SYNID0102193948,individual,other,other,,STUDENT,,19.44,22.64,335,0,296,0,37,2,0,0,304.0,2545752.0,31.0,3389709.0,8374.184210526315,109345.45161290323,58,15,1,296.0,43.0,253.0,0.16996047430830039,55.0,0.18243243243243243,5814,5411,,,,,2545752.0,3389709.0,0.27367040225105344,0.32598455699689005,0.14677083333333335,20.597014925373134
SYNID0102194516,individual,other,other,,RETIRED,,32.2,,51,7,26,0,18,0,0,0,41.0,274814.28,10.0,707804.21,6702.787317073172,70780.421,15,11,1,26.0,3.0,23.0,0.13043478260869565,14.0,0.2692307692307692,5814,5812,7.0,7.0,0.0,,274814.28,707804.21,1.6941289351851854,1.8503172050168732,0.9791319444444444,21.568627450980394
SYNID0102194805,individual,ON,BRAMPTON,,32124,,1.28,26.81,175,0,101,2,52,20,0,0,141.0,1675041.0,34.0,1899287.0,11879.72340425532,55861.382352941175,34,8,1,101.0,9.0,92.0,0.09782608695652174,29.0,0.13861386138613863,5411,5814,,,,,1675041.0,1899287.0,0.5267395700298,0.6177301009543842,0.24660879629629628,24.571428571428573
SYNID0102195372,individual,QC,LAVAL,,OTHER,,4.07,32.79,42,0,1,2,26,13,0,0,22.0,535521.0,20.0,2980317.0,24341.863636363636,149015.85,1,1,0,1.0,0.0,1.0,0.0,1.0,1.0,5912,,,,,,535521.0,2980317.0,2.2194918699186994,2.1198415356905356,1.4590277777777778,21.428571428571427
SYNID0102195410,individual,other,other,,SELF_EMPLOYED,,10.62,29.83,71,5,55,3,1,7,0,0,66.0,675594.5,5.0,841471.0,10236.280303030304,168294.2,27,13,1,55.0,9.0,46.0,0.1956521739130435,22.0,0.16363636363636364,5411,5814,5.0,5.0,0.0,,675594.5,841471.0,1.2722417328042328,1.1813994736120863,1.0050462962962963,19.718309859154928
SYNID0102196169,individual,other,other,,44100,,27.92,43.67,229,7,150,1,5,66,0,0,193.0,2967292.1,36.0,1749341.25,15374.570466321244,48592.8125,45,13,1,150.0,18.0,132.0,0.13636363636363635,36.0,0.18,5814,5411,7.0,6.0,1.0,6.0,2967292.1,1749341.25,0.39988288864522414,0.39463329617577514,0.22890624999999998,20.96069868995633
SYNID0102196427,individual,ON,TORONTO,,942,,11.78,39.99,188,5,163,0,16,4,0,0,176.0,1106571.0,12.0,1100474.0,6287.335227272727,91706.16666666667,48,12,1,163.0,19.0,144.0,0.13194444444444445,40.0,0.18404907975460122,5814,5411,5.0,4.0,1.0,4.0,1106571.0,1100474.0,0.48788726728064963,0.48979855713330184,0.2902777777777778,22.340425531914892
SYNID0102196545,individual,other,other,,OTHER,,27.5,47.76,243,0,243,0,0,0,0,0,241.0,1472907.0,2.0,126048.0,6111.647302904565,63024.0,46,12,1,243.0,35.0,208.0,0.16826923076923078,49.0,0.18518518518518517,5814,5411,,,,,1472907.0,126048.0,0.372660363100704,0.4185386421754688,0.2142013888888889,20.98765432098765
SYNID0102196844,individual,ON,OTTAWA,,11101,,15.1,34.51,52,0,0,0,18,34,0,0,28.0,860080.0,24.0,1865868.0,30717.14285714286,77744.5,0,0,0,,,,,,,,,,,,,860080.0,1865868.0,1.741712962962963,1.6793077502791032,1.1872106481481481,17.307692307692307
SYNID0102196919,individual,ON,TORONTO,,RETIRED,,33.43,78.99,10,0,0,1,9,0,0,0,5.0,112793.0,5.0,395114.0,22558.6,79022.8,0,0,0,,,,,,,,,,,,,112793.0,395114.0,8.855151748971194,6.9647627894437525,8.350532407407407,10.0
SYNID0102196977,individual,other,other,,OTHER,,20.06,42.57,1,0,1,0,0,0,0,0,1.0,1614.0,,,1614.0,,1,1,0,1.0,0.0,1.0,0.0,1.0,1.0,5310,,,,,,1614.0,,,,,100.0
SYNID0102197075,individual,ON,MISSISSAUGA,,UNEMPLOYED,,9.4,8.64,3,0,0,3,0,0,0,0,1.0,34107.0,2.0,212396.0,34107.0,106198.0,0,0,0,,,,,,,,,,,,,34107.0,212396.0,12.0,1.4142135623730951,12.0,33.33333333333333
SYNID0102197138,individual,other,other,,OTHER,,24.58,54.24,17,4,3,1,4,5,0,0,10.0,166852.06,7.0,1982301.0,16685.206,283185.85714285716,5,5,1,3.0,0.0,3.0,0.0,3.0,0.3333333333333333,5499,5812,4.0,4.0,0.0,,166852.06,1982301.0,5.445552662037037,5.016885374003504,3.8857233796296295,23.52941176470588
SYNID0102197671,individual,other,other,,RETIRED,,,98.79,18,0,0,0,18,0,0,0,9.0,223503.0,9.0,493108.0,24833.666666666668,54789.77777777778,0,0,0,,,,,,,,,,,,,223503.0,493108.0,4.865196759259259,3.755593407180381,4.349942129629629,33.33333333333333
SYNID0102197719,individual,ON,OTTAWA,,SELF_EMPLOYED,,14.01,44.54,99,6,40,3,9,41,0,0,68.0,1228634.8,31.0,1348627.0,18068.15882352941,43504.096774193546,20,9,1,40.0,5.0,35.0,0.14285714285714285,18.0,0.2,5411,5814,6.0,6.0,0.0,,1228634.8,1348627.0,0.9273352465986395,0.9798392494491215,0.6661342592592593,24.242424242424242
